"usaf_station","wban_station","date","time","latitude","longitude","elevation","wind_direction","wind_speed","ceiling_height","visibility_distance","temperature","temperature_dewpoint","air_pressure"
"722688","93034","20090330","1150","+32688","-103210","+1116","220","0077","22000","016093","+0140","-0120","99999"
"722688","93034","20090330","1250","+32688","-103210","+1116","180","0031","22000","016093","+0110","-0120","99999"
"722688","93034","20090330","1350","+32688","-103210","+1116","230","0051","22000","016093","+0150","-0100","99999"
"722688","93034","20090330","1550","+32688","-103210","+1116","250","0160","22000","016093","+0200","-0080","99999"
"722688","93034","20090330","1650","+32688","-103210","+1116","240","0134","22000","016093","+0220","-0080","99999"
"722688","93034","20090330","1750","+32688","-103210","+1116","240","0180","22000","014484","+0230","-0080","99999"
"722688","93034","20090330","1850","+32683","-103217","+1115","250","0134","22000","016093","+0230","-0080","99999"
"722688","93034","20090330","1950","+32688","-103210","+1116","250","0139","22000","016093","+0240","-0090","99999"
"722688","93034","20090330","2050","+32688","-103210","+1116","310","0113","22000","014484","+0220","-0070","99999"
"722688","93034","20090330","2150","+32688","-103210","+1116","300","0103","22000","016093","+0200","-0070","99999"
"722688","93034","20090330","2250","+32688","-103210","+1116","300","0108","22000","016093","+0200","-0070","99999"
"722688","93034","20090330","2350","+32683","-103217","+1115","310","0108","22000","016093","+0170","-0080","99999"
"722688","93034","20090331","1150","+32688","-103210","+1116","300","0026","22000","016093","+0030","-0140","99999"
"722688","93034","20090331","1250","+32688","-103210","+1116","330","0046","22000","016093","+0020","-0130","99999"
"722688","93034","20090331","1350","+32688","-103210","+1116","330","0041","22000","016093","+0060","-0130","99999"
"722688","93034","20090331","1450","+32688","-103210","+1116","310","0067","22000","016093","+0100","-0120","99999"
"722688","93034","20090331","1550","+32688","-103210","+1116","290","0067","22000","016093","+0130","-0140","99999"
"722688","93034","20090331","1650","+32688","-103210","+1116","220","0057","22000","016093","+0150","-0140","99999"
"722688","93034","20090331","1750","+32683","-103217","+1115","230","0051","22000","016093","+0150","-0130","99999"
"722688","93034","20090331","1850","+32688","-103210","+1116","220","0051","22000","016093","+0170","-0130","99999"
"722688","93034","20090331","1950","+32688","-103210","+1116","240","0051","22000","016093","+0180","-0150","99999"
"722688","93034","20090331","2050","+32688","-103210","+1116","250","0067","22000","016093","+0180","-0140","99999"
"722688","93034","20090331","2150","+32688","-103210","+1116","240","0046","22000","016093","+0190","-0150","99999"
"722688","93034","20090331","2250","+32688","-103210","+1116","230","0072","22000","016093","+0200","-0150","99999"
"722688","93034","20090331","2350","+32683","-103217","+1115","230","0057","22000","016093","+0200","-0160","99999"
"722688","93034","20090401","1150","+32688","-103210","+1116","190","0036","22000","016093","+0040","-0110","99999"
"722688","93034","20090401","1250","+32688","-103210","+1116","160","0021","22000","016093","+0030","-0110","99999"
"722688","93034","20090401","1350","+32688","-103210","+1116","170","0046","22000","016093","+0090","-0090","99999"
"722688","93034","20090401","1550","+32688","-103210","+1116","230","0113","22000","016093","+0200","-0110","99999"
"722688","93034","20090401","1650","+32688","-103210","+1116","230","0113","22000","016093","+0220","-0130","99999"
"722688","93034","20090401","1750","+32688","-103210","+1116","240","0098","22000","016093","+0230","-0140","99999"
"722688","93034","20090401","1850","+32688","-103210","+1116","220","0093","22000","016093","+0220","-0140","99999"
"722688","93034","20090401","1950","+32688","-103210","+1116","220","0077","22000","016093","+0240","-0130","99999"
"722688","93034","20090401","2050","+32688","-103210","+1116","230","0118","22000","016093","+0240","-0130","99999"
"722688","93034","20090401","2151","+32688","-103210","+1116","240","0108","22000","016093","+0230","-0140","99999"
"722688","93034","20090401","2250","+32688","-103210","+1116","240","0124","22000","016093","+0210","-0130","99999"
"722688","93034","20090401","2350","+32688","-103210","+1116","240","0129","22000","016093","+0200","-0120","99999"
"722688","93034","20090402","1253","+32688","-103210","+1116","300","0051","22000","016093","+0040","-0080","99999"
"722688","93034","20090402","1354","+32688","-103210","+1116","290","0077","22000","016093","+0050","-0090","99999"
"722688","93034","20090402","1450","+32688","-103210","+1116","300","0088","22000","016093","+0080","-0090","99999"
"722688","93034","20090402","1550","+32688","-103210","+1116","320","0072","22000","016093","+0100","-0090","99999"
"722688","93034","20090402","1650","+32688","-103210","+1116","290","0051","22000","016093","+0120","-0100","99999"
"722688","93034","20090402","1750","+32688","-103210","+1116","300","0082","22000","016093","+0140","-0140","99999"
"722688","93034","20090402","1850","+32688","-103210","+1116","290","0098","22000","016093","+0150","-0150","99999"
"722688","93034","20090402","1950","+32688","-103210","+1116","290","0072","22000","016093","+0170","-0150","99999"
"722688","93034","20090402","2050","+32688","-103210","+1116","260","0051","22000","016093","+0180","-0170","99999"
"722688","93034","20090402","2150","+32688","-103210","+1116","260","0057","22000","016093","+0190","-0150","99999"
"722688","93034","20090402","2250","+32688","-103210","+1116","270","0062","22000","016093","+0190","-0140","99999"
"722688","93034","20090403","1150","+32688","-103210","+1116","170","0057","22000","016093","+0080","-0140","99999"
"722688","93034","20090403","1250","+32688","-103210","+1116","160","0041","22000","016093","+0070","-0130","99999"
"722688","93034","20090403","1450","+32688","-103210","+1116","160","0072","22000","016093","+0140","-0100","99999"
"722688","93034","20090403","1550","+32688","-103210","+1116","180","0067","22000","016093","+0190","-0070","99999"
"722688","93034","20090403","1650","+32688","-103210","+1116","200","0062","22000","016093","+0210","-0050","99999"
"722688","93034","20090403","1750","+32688","-103210","+1116","200","0067","22000","016093","+0230","-0040","99999"
"722688","93034","20090403","1850","+32688","-103210","+1116","200","0082","22000","016093","+0250","-0040","99999"
"722688","93034","20090403","1950","+32688","-103210","+1116","200","0098","22000","016093","+0260","-0030","99999"
"722688","93034","20090403","2050","+32688","-103210","+1116","190","0098","22000","016093","+0270","-0030","99999"
"722688","93034","20090403","2150","+32688","-103210","+1116","200","0093","22000","016093","+0270","-0040","99999"
"722688","93034","20090403","2250","+32688","-103210","+1116","210","0103","22000","016093","+0260","-0040","99999"
"722688","93034","20090403","2350","+32688","-103210","+1116","200","0103","22000","016093","+0260","-0050","99999"
"722688","93034","20090404","1150","+32688","-103210","+1116","220","0082","22000","016093","+0150","-0030","99999"
"722688","93034","20090404","1250","+32688","-103210","+1116","240","0103","22000","016093","+0150","-0030","99999"
"722688","93034","20090404","1350","+32688","-103210","+1116","240","0098","22000","016093","+0170","-0020","99999"
"722688","93034","20090404","1450","+32688","-103210","+1116","240","0098","22000","016093","+0180","-0020","99999"
"722688","93034","20090404","1554","+32688","-103210","+1116","270","0103","22000","016093","+0190","-0020","99999"
"722688","93034","20090404","1650","+32688","-103210","+1116","230","0144","22000","016093","+0200","-0060","99999"
"722688","93034","20090404","1803","+32688","-103210","+1116","240","0160","22000","016093","+0220","-0070","99999"
"722688","93034","20090404","1850","+32688","-103210","+1116","240","0149","22000","016093","+0230","-0080","99999"
"722688","93034","20090404","1950","+32688","-103210","+1116","240","0139","22000","016093","+0240","-0070","99999"
"722688","93034","20090404","2050","+32688","-103210","+1116","240","0170","22000","016093","+0240","-0070","99999"
"722688","93034","20090404","2150","+32688","-103210","+1116","240","0149","22000","016093","+0240","-0070","99999"
"722688","93034","20090404","2250","+32688","-103210","+1116","240","0165","22000","016093","+0240","-0080","99999"
"722688","93034","20090404","2350","+32688","-103210","+1116","250","0129","22000","016093","+0230","-0060","99999"
"722688","93034","20090405","1150","+32688","-103210","+1116","350","0067","22000","016093","+0000","-0090","99999"
"722688","93034","20090405","1250","+32688","-103210","+1116","350","0082","22000","016093","+0000","-0090","99999"
"722688","93034","20090405","1350","+32688","-103210","+1116","350","0103","22000","016093","+0020","-0090","99999"
"722688","93034","20090405","1450","+32688","-103210","+1116","350","0103","22000","016093","+0040","-0100","99999"
"722688","93034","20090405","1550","+32688","-103210","+1116","360","0082","22000","016093","+0060","-0100","99999"
"722688","93034","20090405","1650","+32688","-103210","+1116","360","0098","22000","016093","+0080","-0100","99999"
"722688","93034","20090405","1750","+32688","-103210","+1116","350","0082","22000","016093","+0090","-0090","99999"
"722688","93034","20090405","1850","+32688","-103210","+1116","350","0082","22000","016093","+0110","-0090","99999"
"722688","93034","20090405","1925","+32688","-103210","+1116","330","0072","22000","016093","+0120","-0090","99999"
"722688","93034","20090405","2050","+32688","-103210","+1116","340","0057","22000","016093","+0130","-0090","99999"
"722688","93034","20090405","2150","+32688","-103210","+1116","340","0072","22000","016093","+0130","-0100","99999"
"722688","93034","20090405","2350","+32688","-103210","+1116","340","0057","22000","016093","+0120","-0100","99999"
"722688","93034","20090406","1150","+32688","-103210","+1116","340","0036","22000","016093","-0020","-0090","99999"
"722688","93034","20090406","1450","+32688","-103210","+1116","010","0067","22000","016093","+0030","-0090","99999"
"722688","93034","20090406","1550","+32688","-103210","+1116","010","0041","22000","016093","+0050","-0100","99999"
"722688","93034","20090406","1650","+32688","-103210","+1116","010","0041","22000","016093","+0070","-0120","99999"
"722688","93034","20090406","1750","+32688","-103210","+1116","999","0000","22000","016093","+0090","-0110","99999"
"722688","93034","20090406","1950","+32688","-103210","+1116","240","0015","22000","016093","+0120","-0100","99999"
"722688","93034","20090406","2050","+32688","-103210","+1116","020","0031","22000","016093","+0130","-0100","99999"
"722688","93034","20090406","2150","+32688","-103210","+1116","310","0041","22000","016093","+0140","-0110","99999"
"722688","93034","20090406","2250","+32688","-103210","+1116","340","0031","22000","016093","+0140","-0110","99999"
"722688","93034","20090407","1150","+32688","-103210","+1116","999","0000","22000","016093","-0020","-0130","99999"
"722688","93034","20090407","1350","+32688","-103210","+1116","220","0026","22000","016093","+0060","-0100","99999"
"722688","93034","20090407","1550","+32688","-103210","+1116","180","0062","22000","016093","+0140","-0120","99999"
"722688","93034","20090407","1650","+32688","-103210","+1116","170","0072","22000","016093","+0170","-0150","99999"
"722688","93034","20090407","1750","+32688","-103210","+1116","190","0093","22000","016093","+0180","-0170","99999"
"722688","93034","20090407","1850","+32688","-103210","+1116","180","0077","22000","016093","+0200","-0180","99999"
"722688","93034","20090407","1950","+32688","-103210","+1116","190","0067","22000","016093","+0210","-0180","99999"
"722688","93034","20090407","2050","+32688","-103210","+1116","190","0057","22000","016093","+0220","-0150","99999"
"722688","93034","20090407","2150","+32688","-103210","+1116","220","0057","22000","016093","+0240","-0110","99999"
"722688","93034","20090407","2250","+32688","-103210","+1116","200","0051","22000","016093","+0240","-0100","99999"
"722688","93034","20090407","2350","+32688","-103210","+1116","210","0051","22000","016093","+0240","-0090","99999"
"722688","93034","20090408","1150","+32688","-103210","+1116","220","0036","22000","016093","+0090","-0070","99999"
"722688","93034","20090408","1250","+32688","-103210","+1116","240","0031","22000","016093","+0120","-0070","99999"
"722688","93034","20090408","1350","+32688","-103210","+1116","240","0031","22000","016093","+0130","-0070","99999"
"722688","93034","20090408","1550","+32688","-103210","+1116","230","0051","22000","016093","+0250","-0060","99999"
"722688","93034","20090408","1650","+32688","-103210","+1116","230","0077","22000","016093","+0270","-0050","99999"
"722688","93034","20090408","1750","+32688","-103210","+1116","240","0093","22000","016093","+0280","-0050","99999"
"722688","93034","20090408","1850","+32688","-103210","+1116","230","0082","22000","016093","+0290","-0040","99999"
"722688","93034","20090408","1950","+32688","-103210","+1116","230","0093","22000","016093","+0280","-0030","99999"
"722688","93034","20090408","2050","+32688","-103210","+1116","220","0077","22000","016093","+0270","-0020","99999"
"722688","93034","20090408","2150","+32688","-103210","+1116","220","0072","22000","016093","+0260","-0020","99999"
"722688","93034","20090408","2250","+32688","-103210","+1116","190","0051","22000","016093","+0250","-0020","99999"
"722688","93034","20090408","2350","+32688","-103210","+1116","210","0072","22000","016093","+0260","+0000","99999"
"722688","93034","20090409","1152","+32688","-103210","+1116","230","0093","22000","016093","+0160","-0070","99999"
"722688","93034","20090409","1250","+32688","-103210","+1116","250","0062","22000","016093","+0140","-0090","99999"
"722688","93034","20090409","1350","+32688","-103210","+1116","250","0134","22000","012875","+0160","-0080","99999"
"722688","93034","20090409","1450","+32688","-103210","+1116","260","0165","22000","014484","+0170","-0090","99999"
"722688","93034","20090409","1550","+32688","-103210","+1116","270","0170","22000","016093","+0180","-0100","99999"
"722688","93034","20090409","1650","+32688","-103210","+1116","270","0139","22000","016093","+0180","-0110","99999"
"722688","93034","20090409","1750","+32688","-103210","+1116","250","0118","22000","016093","+0190","-0120","99999"
"722688","93034","20090409","1850","+32688","-103210","+1116","260","0113","22000","016093","+0200","-0120","99999"
"722688","93034","20090409","2050","+32688","-103210","+1116","270","0118","22000","016093","+0230","-0120","99999"
"722688","93034","20090409","2250","+32688","-103210","+1116","270","0108","22000","016093","+0240","-0120","99999"
"722688","93034","20090409","2350","+32688","-103210","+1116","280","0108","22000","016093","+0230","-0120","99999"
"722688","93034","20090410","1250","+32688","-103210","+1116","040","0046","22000","016093","+0040","-0020","99999"
"722688","93034","20090410","1350","+32688","-103210","+1116","030","0062","22000","016093","+0050","-0020","99999"
"722688","93034","20090410","1650","+32688","-103210","+1116","040","0067","22000","016093","+0100","-0010","99999"
"722688","93034","20090410","1750","+32688","-103210","+1116","070","0041","22000","016093","+0120","-0010","99999"
"722688","93034","20090410","1850","+32688","-103210","+1116","080","0057","22000","016093","+0140","-0010","99999"
"722688","93034","20090410","1950","+32688","-103210","+1116","080","0051","22000","016093","+0160","-0020","99999"
"722688","93034","20090410","2050","+32688","-103210","+1116","100","0062","22000","016093","+0180","-0030","99999"
"722688","93034","20090410","2150","+32688","-103210","+1116","090","0077","22000","016093","+0190","-0030","99999"
"722688","93034","20090410","2250","+32688","-103210","+1116","100","0072","22000","016093","+0200","-0030","99999"
"722688","93034","20090410","2350","+32688","-103210","+1116","100","0072","22000","016093","+0190","-0030","99999"
"722688","93034","20090411","1150","+32688","-103210","+1116","090","0067","22000","016093","+0080","+0000","99999"
"722688","93034","20090411","1250","+32688","-103210","+1116","090","0077","22000","016093","+0080","+0000","99999"
"722688","93034","20090411","1350","+32688","-103210","+1116","080","0072","22000","016093","+0090","+0000","99999"
"722688","93034","20090411","1450","+32688","-103210","+1116","090","0067","22000","016093","+0100","+0010","99999"
"722688","93034","20090411","1550","+32688","-103210","+1116","100","0077","22000","016093","+0120","+0020","99999"
"722688","93034","20090411","1650","+32688","-103210","+1116","110","0088","22000","016093","+0170","+9999","99999"
"722688","93034","20090411","1750","+32688","-103210","+1116","110","0103","22000","016093","+0190","+0040","99999"
"722688","93034","20090411","1850","+32688","-103210","+1116","120","0082","22000","012875","+0210","+0050","99999"
"722688","93034","20090411","1950","+32688","-103210","+1116","120","0124","22000","012875","+0230","+0070","99999"
"722688","93034","20090411","2050","+32688","-103210","+1116","100","0082","01524","008047","+0220","+0090","99999"
"722688","93034","20090411","2105","+32688","-103210","+1116","100","0057","01524","011265","+0180","+0120","99999"
"722688","93034","20090411","2150","+32688","-103210","+1116","080","0082","01524","008047","+0170","+0100","99999"
"722688","93034","20090411","2250","+32688","-103210","+1116","320","0057","01981","016093","+0100","+0080","99999"
"722688","93034","20090411","2353","+32688","-103210","+1116","350","0057","22000","016093","+0130","+0110","99999"
"722688","93034","20090412","1150","+32688","-103210","+1116","240","0036","22000","016093","+0040","+0040","99999"
"722688","93034","20090412","1250","+32688","-103210","+1116","250","0031","22000","012875","+0050","+0040","99999"
"722688","93034","20090412","1350","+32688","-103210","+1116","240","0067","22000","016093","+0070","+0040","99999"
"722688","93034","20090412","1450","+32688","-103210","+1116","240","0077","22000","016093","+0090","+0020","99999"
"722688","93034","20090412","1550","+32688","-103210","+1116","240","0072","22000","016093","+0100","+0020","99999"
"722688","93034","20090412","1650","+32688","-103210","+1116","240","0077","22000","016093","+0140","+0000","99999"
"722688","93034","20090412","1750","+32688","-103210","+1116","240","0088","22000","016093","+0150","-0010","99999"
"722688","93034","20090412","1850","+32688","-103210","+1116","250","0088","22000","016093","+0170","-0020","99999"
"722688","93034","20090412","1950","+32688","-103210","+1116","270","0077","22000","016093","+0180","-0020","99999"
"722688","93034","20090412","2050","+32688","-103210","+1116","260","0082","02591","016093","+0180","-0020","99999"
"722688","93034","20090412","2150","+32688","-103210","+1116","290","0088","03353","016093","+0160","+0000","99999"
"722688","93034","20090412","2250","+32688","-103210","+1116","280","0072","22000","016093","+0180","+0000","99999"
"722688","93034","20090412","2350","+32688","-103210","+1116","260","0093","22000","016093","+0170","+0000","99999"
"722688","93034","20090413","1150","+32688","-103210","+1116","270","0036","22000","016093","+0040","+0020","99999"
"722688","93034","20090413","1250","+32688","-103210","+1116","290","0031","22000","016093","+0040","+0020","99999"
"722688","93034","20090413","1350","+32688","-103210","+1116","260","0031","22000","016093","+0070","+0040","99999"
"722688","93034","20090413","1450","+32688","-103210","+1116","310","0036","22000","016093","+0110","+0020","99999"
"722688","93034","20090413","1550","+32688","-103210","+1116","320","0051","22000","016093","+0130","+0030","99999"
"722688","93034","20090413","1750","+32688","-103210","+1116","330","0067","22000","016093","+0160","+0010","99999"
"722688","93034","20090413","1850","+32688","-103210","+1116","330","0082","22000","016093","+0180","+0000","99999"
"722688","93034","20090413","1950","+32688","-103210","+1116","360","0046","22000","016093","+0190","+0000","99999"
"722688","93034","20090413","2050","+32688","-103210","+1116","340","0031","22000","016093","+0200","-0020","99999"
"722688","93034","20090413","2150","+32688","-103210","+1116","340","0041","22000","016093","+0200","-0010","99999"
"722688","93034","20090413","2250","+32688","-103210","+1116","300","0036","22000","016093","+0200","+0000","99999"
"722688","93034","20090413","2350","+32688","-103210","+1116","160","0021","22000","016093","+0200","+0000","99999"
"722688","93034","20090414","1150","+32688","-103210","+1116","999","0000","22000","016093","+0080","+0000","99999"
"722688","93034","20090414","1250","+32688","-103210","+1116","999","0000","22000","016093","+0070","+0020","99999"
"722688","93034","20090414","1350","+32688","-103210","+1116","150","0046","22000","016093","+0090","+0030","99999"
"722688","93034","20090414","1450","+32688","-103210","+1116","150","0062","22000","016093","+0140","+0010","99999"
"722688","93034","20090414","1550","+32688","-103210","+1116","160","0098","22000","016093","+0180","+0000","99999"
"722688","93034","20090414","1650","+32688","-103210","+1116","140","0077","22000","016093","+0210","+0010","99999"
"722688","93034","20090414","1750","+32688","-103210","+1116","150","0082","22000","016093","+0220","+0010","99999"
"722688","93034","20090414","1850","+32688","-103210","+1116","140","0082","22000","016093","+0240","+0000","99999"
"722688","93034","20090414","1950","+32688","-103210","+1116","140","0077","22000","016093","+0250","+0000","99999"
"722688","93034","20090414","2050","+32688","-103210","+1116","150","0062","22000","016093","+0250","+0000","99999"
"722688","93034","20090414","2150","+32688","-103210","+1116","140","0067","22000","016093","+0260","+0000","99999"
"722688","93034","20090414","2250","+32688","-103210","+1116","130","0067","22000","016093","+0260","+0000","99999"
"722688","93034","20090414","2350","+32688","-103210","+1116","120","0082","22000","016093","+0250","+0000","99999"
"722688","93034","20090415","1150","+32688","-103210","+1116","150","0036","22000","016093","+0120","+0040","99999"
"722688","93034","20090415","1350","+32683","-103217","+1115","170","0026","22000","016093","+0150","+0050","99999"
"722688","93034","20090415","1450","+32683","-103217","+1115","160","0067","22000","016093","+0180","+0050","99999"
"722688","93034","20090415","1550","+32683","-103217","+1115","170","0072","22000","016093","+0210","+0030","99999"
"722688","93034","20090415","1650","+32688","-103210","+1116","180","0062","22000","016093","+0240","+0000","99999"
"722688","93034","20090415","1850","+32683","-103217","+1115","220","0103","22000","016093","+0270","-0070","99999"
"722688","93034","20090415","2206","+32688","-103210","+1116","210","0098","22000","016093","+0260","-0080","99999"
"722688","93034","20090415","2252","+32683","-103217","+1115","210","0087","22000","016093","+0270","-0080","99999"
"722688","93034","20090415","2350","+32688","-103210","+1116","210","0088","22000","016093","+0260","-0070","99999"
"722688","93034","20090416","1150","+32688","-103210","+1116","040","0026","22000","016093","+0100","+0090","99999"
"722688","93034","20090416","1249","+32688","-103210","+1116","030","0021","22000","016093","+0090","+0080","99999"
"722688","93034","20090416","1450","+32688","-103210","+1116","999","0000","22000","016093","+0160","+0100","99999"
"722688","93034","20090416","1650","+32688","-103210","+1116","200","0021","22000","016093","+0210","+0000","99999"
"722688","93034","20090416","1750","+32688","-103210","+1116","190","0026","22000","016093","+0220","+0000","99999"
"722688","93034","20090416","1850","+32688","-103210","+1116","190","0062","22000","016093","+0230","+0000","99999"
"722688","93034","20090416","1956","+32688","-103210","+1116","190","0026","22000","016093","+0240","-0020","99999"
"722688","93034","20090416","2150","+32688","-103210","+1116","190","0072","22000","016093","+0250","-0040","99999"
"722688","93034","20090416","2250","+32688","-103210","+1116","180","0072","03353","016093","+0240","-0050","99999"
"722688","93034","20090416","2350","+32688","-103210","+1116","200","0062","03658","016093","+0230","-0040","99999"
"722688","93034","20090417","1150","+32688","-103210","+1116","250","0036","22000","016093","+0030","-0050","99999"
"722688","93034","20090417","1250","+32688","-103210","+1116","240","0021","22000","016093","+0030","-0050","99999"
"722688","93034","20090417","1350","+32688","-103210","+1116","220","0026","22000","016093","+0090","-0060","99999"
"722688","93034","20090417","1450","+32688","-103210","+1116","230","0062","22000","016093","+0120","-0090","99999"
"722688","93034","20090417","1550","+32688","-103210","+1116","250","0072","22000","016093","+0130","-0100","99999"
"722688","93034","20090417","1650","+32688","-103210","+1116","200","0057","22000","016093","+0150","-0120","99999"
"722688","93034","20090417","1750","+32688","-103210","+1116","220","0046","22000","016093","+0150","-0120","99999"
"722688","93034","20090417","1850","+32688","-103210","+1116","220","0051","22000","016093","+0170","-0120","99999"
"722688","93034","20090417","1950","+32688","-103210","+1116","210","0067","22000","016093","+0180","-0120","99999"
"722688","93034","20090417","2050","+32688","-103210","+1116","210","0077","22000","016093","+0190","-0120","99999"
"722688","93034","20090417","2150","+32688","-103210","+1116","210","0067","22000","016093","+0180","-0130","99999"
"722688","93034","20090417","2250","+32688","-103210","+1116","210","0062","22000","016093","+0190","-0130","99999"
"722688","93034","20090417","2350","+32688","-103210","+1116","230","0077","22000","016093","+0170","-0130","99999"
"722688","93034","20090418","1150","+32688","-103210","+1116","230","0031","22000","016093","+0030","-0090","99999"
"722688","93034","20090418","1250","+32688","-103210","+1116","220","0036","22000","016093","+0040","-0100","99999"
"722688","93034","20090418","1350","+32688","-103210","+1116","230","0051","22000","016093","+0120","-0100","99999"
"722688","93034","20090418","1650","+32688","-103210","+1116","240","0057","22000","016093","+0190","-0070","99999"
"722688","93034","20090418","1750","+32688","-103210","+1116","270","0088","22000","016093","+0200","-0070","99999"
"722688","93034","20090418","1950","+32688","-103210","+1116","290","0103","22000","016093","+0210","-0030","99999"
"722688","93034","20090418","2050","+32688","-103210","+1116","270","0077","22000","016093","+0220","-0030","99999"
"722688","93034","20090418","2250","+32688","-103210","+1116","280","0077","22000","016093","+0220","-0040","99999"
"722688","93034","20090418","2350","+32688","-103210","+1116","280","0062","22000","016093","+0220","-0040","99999"
"722688","93034","20090419","1150","+32688","-103210","+1116","290","0046","22000","016093","+0050","+0000","99999"
"722688","93034","20090419","1250","+32688","-103210","+1116","310","0057","22000","016093","+0060","+0000","99999"
"722688","93034","20090419","1350","+32688","-103210","+1116","320","0077","22000","016093","+0090","+0010","99999"
"722688","93034","20090419","1450","+32688","-103210","+1116","340","0093","22000","016093","+0120","+0020","99999"
"722688","93034","20090419","1550","+32688","-103210","+1116","360","0072","22000","016093","+0140","+0020","99999"
"722688","93034","20090419","1750","+32688","-103210","+1116","350","0051","22000","016093","+0180","+0010","99999"
"722688","93034","20090419","1850","+32688","-103210","+1116","340","0062","22000","016093","+0190","+0000","99999"
"722688","93034","20090419","1950","+32688","-103210","+1116","360","0077","22000","016093","+0200","+0000","99999"
"722688","93034","20090419","2050","+32688","-103210","+1116","340","0082","22000","016093","+0200","+0000","99999"
"722688","93034","20090419","2150","+32688","-103210","+1116","340","0057","22000","016093","+0220","+0000","99999"
"722688","93034","20090419","2250","+32688","-103210","+1116","360","0062","22000","016093","+0210","-0020","99999"
"722688","93034","20090419","2350","+32688","-103210","+1116","350","0077","22000","016093","+0200","-0040","99999"
"722688","93034","20090420","1150","+32688","-103210","+1116","230","0041","22000","016093","+0050","-0010","99999"
"722688","93034","20090420","1350","+32688","-103210","+1116","210","0041","22000","016093","+0150","-0010","99999"
"722688","93034","20090420","1450","+32688","-103210","+1116","190","0046","22000","016093","+0160","-0010","99999"
"722688","93034","20090420","1550","+32688","-103210","+1116","200","0067","22000","016093","+0180","-0010","99999"
"722688","93034","20090420","1650","+32688","-103210","+1116","200","0062","22000","016093","+0200","-0010","99999"
"722688","93034","20090420","1750","+32688","-103210","+1116","200","0062","22000","032187","+0220","+0000","99999"
"722688","93034","20090420","1850","+32688","-103210","+1116","190","0057","22000","016093","+0240","-0010","99999"
"722688","93034","20090420","1950","+32688","-103210","+1116","220","0051","22000","016093","+0250","-0010","99999"
"722688","93034","20090420","2050","+32688","-103210","+1116","220","0051","22000","016093","+0250","-0020","99999"
"722688","93034","20090420","2150","+32688","-103210","+1116","210","0067","22000","016093","+0260","-0030","99999"
"722688","93034","20090420","2250","+32688","-103210","+1116","240","0072","22000","016093","+0270","-0050","99999"
"722688","93034","20090420","2350","+32688","-103210","+1116","230","0046","22000","016093","+0260","-0050","99999"
"722688","93034","20090421","1150","+32688","-103210","+1116","999","0000","22000","016093","+0070","-0040","99999"
"722688","93034","20090421","1350","+32688","-103210","+1116","999","0000","22000","016093","+0150","-0040","99999"
"722688","93034","20090421","1450","+32688","-103210","+1116","290","0036","22000","016093","+0220","-0040","99999"
"722688","93034","20090421","1550","+32688","-103210","+1116","300","0062","22000","999999","+0260","-0060","99999"
"722688","93034","20090421","1650","+32688","-103210","+1116","270","0062","22000","016093","+0270","-0060","99999"
"722688","93034","20090421","1750","+32688","-103210","+1116","280","0062","22000","016093","+0280","-0060","99999"
"722688","93034","20090421","1850","+32688","-103210","+1116","310","0051","22000","016093","+0290","-0060","99999"
"722688","93034","20090421","1950","+32688","-103210","+1116","280","0046","22000","016093","+0290","-0070","99999"
"722688","93034","20090421","2050","+32688","-103210","+1116","290","0026","22000","016093","+0300","-0080","99999"
"722688","93034","20090421","2150","+32688","-103210","+1116","280","0041","22000","016093","+0300","-0080","99999"
"722688","93034","20090421","2250","+32688","-103210","+1116","270","0051","22000","016093","+0300","-0090","99999"
"722688","93034","20090421","2350","+32688","-103210","+1116","230","0046","22000","016093","+0300","-0100","99999"
"722688","93034","20090422","1150","+32688","-103210","+1116","999","0000","22000","016093","+0100","-0090","99999"
"722688","93034","20090422","1250","+32688","-103210","+1116","999","0000","22000","016093","+0100","-0060","99999"
"722688","93034","20090422","1350","+32688","-103210","+1116","210","0021","22000","016093","+0170","-0070","99999"
"722688","93034","20090422","1450","+32688","-103210","+1116","200","0026","22000","016093","+0230","-0080","99999"
"722688","93034","20090422","1550","+32688","-103210","+1116","200","0051","22000","016093","+0260","-0070","99999"
"722688","93034","20090422","1850","+32688","-103210","+1116","250","0062","22000","016093","+0320","-0090","99999"
"722688","93034","20090422","1950","+32688","-103210","+1116","220","0067","22000","016093","+0320","-0100","99999"
"722688","93034","20090422","2050","+32688","-103210","+1116","220","0051","22000","016093","+0330","-0100","99999"
"722688","93034","20090422","2150","+32688","-103210","+1116","250","0051","22000","016093","+0330","-0090","99999"
"722688","93034","20090422","2250","+32688","-103210","+1116","210","0041","22000","016093","+0320","-0090","99999"
"722688","93034","20090422","2350","+32688","-103210","+1116","230","0057","22000","016093","+0310","-0090","99999"
"722688","93034","20090423","1150","+32688","-103210","+1116","240","0026","22000","016093","+0160","-0030","99999"
"722688","93034","20090423","1250","+32688","-103210","+1116","130","0021","22000","016093","+0150","-0010","99999"
"722688","93034","20090423","1350","+32688","-103210","+1116","170","0041","22000","016093","+0200","-0020","99999"
"722688","93034","20090423","1550","+32688","-103210","+1116","190","0051","22000","016093","+0240","-0010","99999"
"722688","93034","20090423","1650","+32688","-103210","+1116","240","0077","22000","016093","+0280","-0030","99999"
"722688","93034","20090423","1750","+32688","-103210","+1116","240","0067","22000","016093","+0280","-0050","99999"
